row_idx,node_id,seminar_number,seminar_name,seminar_keywords,seminar_classification
1172,22051,22051,Finite and Algorithmic Model Theory,finite model theory; descriptive complexity; random structures and combinatorics; database theory; automata and game theory,Logic in Computer Science
1173,22052,22052,The Human Factors Impact of Programming Error Messages,Compiler Error Messages; Computer Science Education; Empirical Studies; Human Factors; Programming Language Design,Human-Computer Interaction; Programming Languages; Software Engineering
1174,22061,22061,Logic and Random Discrete Structures,Logic; Model theory; Random Graphs; Combinatorics; Complexity theory,Databases; Discrete Mathematics; Logic in Computer Science
1175,22062,22062,Computation and Reconfiguration in Low-Dimensional Topological Spaces,Curve; Graph; Surface; Geometric Topology; Reconfiguration; ,Computational Complexity; Computational Geometry; Data Structures and Algorithms
1176,22072,22072,New Perspectives in Symbolic Computation and Satisfiability Checking,Symbolic Computation; Satisfiability Checking; SMT Solvers; Computer Algebra Systems; Verification.,Logic in Computer Science; Mathematical Software; Symbolic Computation
1177,22081,22081,Theory of Randomized Optimization Heuristics,black-box optimization; evolutionary and genetic algorithms; stochastic gradient descent; randomized search algorithms; theoretical computer science; derivative-free optimization,Neural and Evolutionary Computing
1178,22082,22082,Deep Learning and Knowledge Integration for Music Audio Analysis,Music information retrieval; Audio signal processing; Deep learning; Knowledge representation; User interaction and interfaces,Information Retrieval; Machine Learning; Sound
1179,22091,22091,AI for the Social Good,artificial intelligence; machine learning; social good; humanitarian; development,Artificial Intelligence; Computers and Society; Machine Learning
1180,22101,22101,Tensor Computations: Applications and Optimization,compilers; computational science; linear algebra; machine learning; numerical methods,Computational Engineering / Finance / and Science; Machine Learning; Mathematical Software
1181,22102,22102,Computational Models of Human-Automated Vehicle Interaction,human-automation interaction; computational models; automated vehicles,Artificial Intelligence; Human-Computer Interaction; Machine Learning
1182,22111,22111,Database Indexing and Query Processing,database; query; optimization; execution; hardware; performance,Databases
1183,22121,22121,3D Morphable Models and Beyond,Analysis-by-Synthesis; Generative Models; Implicit Representations; Neural Rendering; Inverse Rendering,Computer Vision and Pattern Recognition; Graphics; Machine Learning
1184,22131,22131,Framing in Communication: From Theories to Computation,Communication Strategies; Discourse and Dialogue; Computational Argumentation; Natural Language Processing; Social Media Analytics,Artificial Intelligence; Computation and Language; Computers and Society
1185,22132,22132,Graph Embeddings: Theory Meets Practice,machine learning for graphs; graph embedding,Discrete Mathematics; Machine Learning; Neural and Evolutionary Computing
1186,22141,22141,Symmetric Cryptography,cryptography; symmetric cryptography; block ciphers; hash functions; stream cipers,Cryptography and Security
1187,22161,22161,Recent Advancements in Tractable Probabilistic Inference,Generative Models; Deep Learning; Probabilistic Models; Graphical Models; Tractable inference,Artificial Intelligence; Machine Learning
1188,22171,22171,Digital Twins for Cyber-Physical Systems Security,Digital Twins; Cyber-Physical Systems; Information Security; SCADA & Industrial Control Systems; Production Systems Engineering,Artificial Intelligence; Cryptography and Security; Systems and Control
1189,22172,22172,Technologies to Support Critical Thinking in an Age of Misinformation,Cognitive Security; Misinformation; Bias Computing,Human-Computer Interaction; Other Computer Science; Social and Information Networks
1190,22181,22181,Computational Metabolomics: From Spectra to Knowledge,metabolomics; mass spectrometry; bioinformatics; chemoinformatics; exposomics,Data Structures and Algorithms; Emerging Technologies; Machine Learning
1191,22182,22182,Estimation-of-Distribution Algorithms: Theory and Applications,heuristic search and optimization; estimation-of-distribution algorithms; probabilistic model building; machine learning,Artificial Intelligence; Data Structures and Algorithms; Neural and Evolutionary Computing
1192,22191,22191,Visual Text Analytics,Information Visualization; Visual Text Analytics; Visual Analytics; Text Visualization; Explainable ML for Text Analytics; Language Models; Text Mining; Natural Language Processing,Computation and Language; Graphics; Human-Computer Interaction
1193,22192,22192,Dynamic Traffic Models in Transportation Science,dynamic traffic equilibria; complexity of equilibrium computation; simulation; dynamic net- work flow theory; network optimisation,Computer Science and Game Theory
1194,22201,22201,The Constraint Satisfaction Problem: Complexity and Approximability,constraint satisfaction problem; computational complexity; hardness of approximation; universal algebra; semidefinite programming,Computational Complexity; Data Structures and Algorithms; Logic in Computer Science
1195,22202,22202,Anticipatory Human-Machine Interaction,Computational Cognitive Modelling; Computational Theory of Mind; Human-Machine Teaming; Cognition-aware Computing; Goal and Plan Recognition,Artificial Intelligence; Human-Computer Interaction; Machine Learning
1196,22221,22221,Exponential Analysis: Theoretical Progress and Technological Innovation,spectral analysis; structured matrices; sparse interpolation; remote sensing; inverse problem,Computational Engineering / Finance / and Science; Mathematical Software; Numerical Analysis
1197,22222,22222,Radical Innovation and Design for Connected and Automated Vehicles,Automated Vehicle Technology; Automotive User Interfaces; Radical Innovation; Co-creation; Participatory Design; UX Design,Mobile Computing; Multimedia; Society / Human-computer Interaction
1198,22231,22231,Theories of Programming,programming; programming tools; human aspects of software engineering; psychology of programming,Human-Computer Interaction; Programming Languages; Software Engineering
1199,22232,22232,Efficient and Equitable Natural Language Processing in the Age of Deep Learning,Natural language processing (NLP); efficiency; equity; deep learning,Artificial Intelligence; Computation and Language; Machine Learning
1200,22251,22251,Human-Game AI Interaction,computational intelligence; artificial intelligence; games; modeling; interaction,Artificial Intelligence; Human-Computer Interaction; Multimedia
1201,22261,22261,Visualization Empowerment: How to Teach and Learn Data Visualization,Information Visualization; Visualization Literacy; Data Literacy; Education,Graphics; Human-Computer Interaction; Other Computer Science
1202,22262,22262,Human-Centered Artificial Intelligence,Artificial Intelligence; AI and Society; Ethical AI; Human-centered AI; Human-Centered Design; Human-Computer Interaction; Explainable Machine Learning; Robotics,artificial intelligence / robotics
1203,22271,22271,Algorithms for Participatory Democracy,computational social choice; online decision-making platforms; participatory budgeting; voting with currency,Artificial Intelligence; Computer Science and Game Theory; Computers and Society
1204,22272,22272,Eat-IT: Interactive Food,Interaction Design; Multisensory interaction; Nutrition; Health; Human-Food Interaction,Human-Computer Interaction
1205,22281,22281,Security of Machine Learning,machine learning; adversarial examples; information security,Artificial Intelligence; Cryptography and Security; Machine Learning
1206,22282,22282,Current and Future Challenges in Knowledge Representation and Reasoning,knowledge representation and reasoning; declarative representations; formal logic; applications of logics,Artificial Intelligence; Logic in Computer Science; Symbolic Computation
1207,22291,22291,Machine Learning and Logical Reasoning: The New Frontier,SAT/SMT/CP solvers and theorem provers; Testing; Analysis; Verification; and Security of Machine Learning; Neuro-symbolic AI; ,Logic in Computer Science; Machine Learning; Software Engineering
1208,22292,22292,Computational Approaches for Digitized Historical Newspapers,natural language processing; document structure and layout analysis; information extraction; digital history; digital scholarship,Computation and Language; Computer Vision and Pattern Recognition; Information Retrieval
1209,22301,22301,Algorithmic Aspects of Information Theory,information theory; information inequalities; conditional independence structures; database query evaluation and containment; decision problems,Computational Complexity; Databases; Information Theory
1210,22302,22302,Educational Programming Languages and Systems,programming environments; errors; learning progressions; computer science education research,Computers and Society; Human-Computer Interaction; Programming Languages
1211,22331,22331,Visualization and Decision Making Design Under Uncertainty,Uncertainty Visualization; Uncertainty Quantification; Risk Analysis; Decision Making Under Uncertainty,Computers and Society; Graphics; Other Computer Science
1212,22332,22332,Differential Equations and Continuous-Time Deep Learning,differential equations; deep learning,Machine Learning; Numerical Analysis; Systems and Control
1213,22341,22341,Power and Energy-Aware Computing on Heterogeneous Systems (PEACHES),power; energy; heterogeneous computing; systems; operating systems,Computers and Society; Emerging Technologies; Systems and Control
1214,22342,22342,Privacy in Speech and Language Technology,Speech and language technology; Privacy; Data protection; Privacy-enhancing technologies; Law and policy,Computation and Language; Computers and Society; Cryptography and Security
1215,22351,22351,Interactive Visualization for Fostering Trust in ML,Interactive visualization; artificial intelligence; machine learning; trust; responsibility; understandability; accountability; explainability; fairness,Artificial Intelligence; Computers and Society; Human-Computer Interaction
1216,22361,22361,Challenges and Opportunities of Democracy in the Digital Society,Society; Democratic Regulation; Large-scale Deliberation; Large-scale decision making; Co-Design,Computers and Society; Other Computer Science; Social and Information Networks
1217,22362,22362,Model-Driven Engineering of Digital Twins,Digital Twins; Software Engineering; Model-Driven Engineering; Self-Adaptive Systems; AI,Computational Engineering / Finance / and Science; Emerging Technologies; Software Engineering
1218,22371,22371,Algebraic and Analytic Methods in Computational Complexity,computational complexity; algebra; (de-)randomization; circuits; coding,Computational Complexity
1219,22372,22372,Knowledge Graphs and Their Role in the Knowledge Engineering of the 21st Century,knowledge graphs; knowledge engineering; knowledge science; hybrid workflows; user experience,Artificial Intelligence; Human-Computer Interaction
1220,22381,22381,Rational Design of RiboNucleic Acids,RiboNucleic Acids; Stuctural Design; Thermodynamics,Data Structures and Algorithms; Other Computer Science
1221,22382,22382,Machine Learning for Science: Bridging Data-Driven and Mechanistic Modelling,Machine learning; AI; scientific discovery,Artificial Intelligence; Machine Learning
1222,22391,22391,Cognitive Robotics,cognitive robotics; knowledge representation and reasoning; machine learning; cognitive science,Artificial Intelligence; Robotics
1223,22392,22392,Transparent Quantitative Research as a User Interface Problem,Open Science; Transparency; Reproducibility; Statistics,Human-Computer Interaction
1224,22401,22401,Computer Science Methods for Effective and Sustainable Simulation Studies,Modeling; Simulation,Computational Engineering / Finance / and Science
1225,22402,22402,Foundations for a New Perspective of Understanding Programming,Programming methodology; programming education; program comprehension; neuro-imaging; eye tracking; human cognition,Human-Computer Interaction; Software Engineering
1226,22411,22411,Theory and Practice of SAT and Combinatorial Solving,Boolean satisfiability; SAT solving; computational complexity; proof complexity; combinatorial optimization,Computational Complexity; Data Structures and Algorithms; Logic in Computer Science
1227,22412,22412,"Intelligent Security: Is ""AI for Cybersecurity"" a Blessing or a Curse",AI; machine learning; security; cryptography; physical attacks,Artificial Intelligence; Cryptography and Security; Machine Learning
1228,22421,22421,Security of Decentralized Financial Technologies,blockchain technology; decentralized finance (DeFi); security foundations; distributed consensus protocols; security economics,Computational Engineering / Finance / and Science; Cryptography and Security; Distributed / Parallel / and Cluster Computing
1229,22422,22422,Developmental Machine Learning: From Human Learning to Machines and Back,Embodied AI; Self-supervised Learning; Virtual Agent Simulations; Computational Modeling of Infant Learning; Developmental Psychology,Computer Vision and Pattern Recognition; Machine Learning; Neural and Evolutionary Computing
1230,22431,22431,Data-Driven Combinatorial Optimisation,combinatorial optimisation; machine learning; constraint programming; data science; operations research,Artificial Intelligence; Discrete Mathematics; Machine Learning
1231,22432,22432,Towards a Unified Model of Scholarly Argumentation,Argument mining; argument modeling; scholarly discourse; ,Artificial Intelligence; Computation and Language; Machine Learning
1232,22441,22441,Optimization at the Second Level,bilevel optimization; robust optimization; algorithmics; computational complexity,Computational Complexity; Computer Science and Game Theory; Data Structures and Algorithms
1233,22442,22442,Toward Scientific Evidence Standards in Empirical Computer Science,Community Evidence Standards; Human Factors,Computers and Society; Human-Computer Interaction; Software Engineering
1234,22451,22451,Principles of Contract Languages,semantics; formal methods; software engineering; verification; logic,Logic in Computer Science; Programming Languages; Software Engineering
1235,22452,22452,Computational Social Dynamics,Algorithmic Game Theory; Fair Division; Financial Networks; Social Networks; Behavioral Economics,Artificial Intelligence; Computer Science and Game Theory; Data Structures and Algorithms
1236,22461,22461,Dynamic Graph Algorithms,graph algorithms; dynamic graphs,Data Structures and Algorithms
1237,22462,22462,Set Visualization and Uncertainty,information visualization; uncertainty; set visualization; cartography; graph drawing,Data Structures and Algorithms; Human-Computer Interaction; Social and Information Networks
1238,22471,22471,Towards More Flexible and Automated Communication Networks,software-defined networking; self-driving networks; automation; machine learning,Networking and Internet Architecture
1239,22481,22481,Vertex Partitioning in Graphs: From Structure to Algorithms,computational complexity; hereditary graph classes; parameterized algorithms; polynomial-time algorithms; vertex partitioning,Computational Complexity; Data Structures and Algorithms; Discrete Mathematics
1240,22482,22482,Counting and Sampling: Algorithms and Complexity,Approximation algorithms; Computational complexity of counting problems; Markov chain Monte Carlo; Statistical physics; Structural Graph Theory,Computational Complexity; Data Structures and Algorithms; Discrete Mathematics
1241,22491,22491,Cognitive Augmentation,Wearable Computing; Augmented Humans; Augmented Reality,Artificial Intelligence; Human-Computer Interaction; Machine Learning
1242,22492,22492,Formal Methods and Distributed Computing: Stronger Together,distributed algorithms; automated verification and reasoning; concurrent data structures and transactions; large-scale replication,Distributed / Parallel / and Cluster Computing; Logic in Computer Science; Other Computer Science
1243,22512,22512,Inter-Vehicular Communication – From Edge Support to Vulnerable Road Users II,Intelligent transportation systems; Vehicle-to-vehicle communication; Vehicle-to-infrastructure communication; Cooperative driving; Tactile internet; 5G; Edge Computing; Low latency com-munication; Vulnerable Road Users; Pedestrians; Bicyclists,Networking and Internet Architecture
1244,23021,23021,Media Forensics and the Challenge of Big Data,Image and video forensics; Digital forensics; Image and video forgery detection; Image and video authentication; Tampering detection,Artificial Intelligence; Computer Vision and Pattern Recognition; Multimedia
1245,23022,23022,Inverse Biophysical Modeling and Machine Learning in Personalized Oncology,Medical Image Analysis; Image Segmentation; Inverse Problems; Tumor Growth Simulation and Modeling; Machine Learning; Parallel Computing,Computer Vision and Pattern Recognition; Machine Learning; Mathematical Software
1246,23031,23031,Frontiers of Information Access Experimentation for Research and Education,Information Access Systems; Experimentation; Evaluation; User Interaction; Simulation,Artificial Intelligence; Information Retrieval
1247,23041,23041,Integrated Rigorous Analysis in Cyber-Physical Systems Engineering,Rigorous modelling and analysis; Formal methods; Cyber-physical systems; Systems engineering,Logic in Computer Science; Software Engineering; Systems and Control
1248,23042,23042,Quality of Sustainable Experience (QoSE),Design for Sustainability; Digitalisation; Human-Computer Interaction; Information and Communication Technology; Wellbeing,Computers and Society; Human-Computer Interaction; Multimedia
1249,23051,23051,Perception in Network Visualization,Network Visualization; Graph Drawing; Perception; Cognition,Data Structures and Algorithms; Human-Computer Interaction
1250,23061,23061,Scheduling,scheduling; mathematical optimization; approximation algorithms; learning methods; uncertainty,Data Structures and Algorithms; Machine Learning
1251,23062,23062,Programming Language Processing,ML4PL; ML4SE; Neural Software Analysis,Neural and Evolutionary Computing; Programming Languages; Software Engineering
1252,23071,23071,From Big Data Theory to Big Data Practice,Sublinear algorithms; local algorithms; external memory,Data Structures and Algorithms; Distributed / Parallel / and Cluster Computing
1253,23072,23072,Challenges and Perspectives in Deep Generative Modeling,deep generative models; machine learning for science; neural compression; out-of-distribution detection,Artificial Intelligence; Computer Vision and Pattern Recognition; Machine Learning
1254,23081,23081,Agents on the Web,Web Architecture; Web of Things; Linked Data; Semantic Web; Multi-Agent Systems,Artificial Intelligence; Multiagent Systems; Other Computer Science
1255,23082,23082,Resilient Software Configuration and Infrastructure Code Analysis,configuration; computing infrastructure; program analysis,operating systems; programming languages / compiler; software engineering
1256,23091,23091,Algorithmic Foundations of Programmable Matter,Distributed algorithms; computational geometry; robotics; DNA computing; programmable matter,Computational Geometry; Data Structures and Algorithms; Robotics
1257,23092,23092,A Human-Computer Interaction Perspective to Drive Change towards Sustainable Future,Sustainability; Human Computer Interaction; Behavior Change,Computers and Society; Human-Computer Interaction
1258,23101,23101,Foundations of WebAssembly,WebAssembly; Software Verification; Software-fault Isolation; Just-in-Time Compilers; Formal Methods,Cryptography and Security; Logic in Computer Science; Programming Languages
1259,23111,23111,Computational Complexity of Discrete Problems,computational complexity; circuit complexity; communication complexity; randomness; lower bounds,Computational Complexity; Data Structures and Algorithms
1260,23112,23112,Unifying Formal Methods for Trustworthy Distributed Systems,Industrial-Scale Distributed Systems; Formal Verification; Parameterized Model Checking; Deductive Verification; Compositional Reasoning,Formal Languages and Automata Theory; Logic in Computer Science; Programming Languages
1261,23121,23121,"Pattern Avoidance, Statistical Mechanics and Computational Complexity",Permutation patterns; counting and sampling; algorithms; modeling; statistical physics.,Computational Complexity; Discrete Mathematics
1262,23122,23122,Deep Continual Learning,continual learning; incremental learning,Machine Learning
1263,23131,23131,Software Bug Detection: Challenges and Synergies,bug finding; testing; verification; static analysis; human aspects,Cryptography and Security; Programming Languages; Software Engineering
1264,23132,23132,AI-Augmented Facilities: Bridging Experiment and Simulation with ML,Machine learning; HPC; Edge; Experimental facilities,Computational Engineering / Finance / and Science; Distributed / Parallel / and Cluster Computing; Machine Learning
1265,23151,23151,Normative Reasoning for AI,deontic logic; autonomous agents; AI ethics; deontic explanations,Artificial Intelligence; Logic in Computer Science; Multiagent Systems
1266,23152,23152,Secure and Efficient Post-Quantum Cryptography in Hardware and Software,Post-quantum cryptography; Hardware security; Efficient implementations; Side-channel analysis,Cryptography and Security; Hardware Architecture
1267,23161,23161,Pushing the Limits of Computational Combinatorial Constructions,combinatorial algorithms; subspace designs; finite geometries; automorphism groups,Data Structures and Algorithms; Discrete Mathematics; Mathematical Software
1268,23162,23162,New Frontiers of Parameterized Complexity in Graph Drawing,parameterized complexity; graph drawing; computational geometry; algorithm design,Computational Complexity; Computational Geometry; Data Structures and Algorithms
1269,23171,23171,Driving HPC Operations With Holistic Monitoring and Operational Data Analytics,Exascale system monitoring; Data center monitoring; Operational Data Analytics; HPC operations and research,Distributed / Parallel / and Cluster Computing; Machine Learning; Performance
1270,23181,23181,Empirical Evaluation of Secure Development Processes,empirical software engineering; secure system design,Cryptography and Security; Software Engineering
1271,23191,23191,Universals of Linguistic Idiosyncrasy in Multilingual Computational Linguistics,computational linguistics; morphosyntax; multiword expressions; language universals; idiosyncrasy,Artificial Intelligence; Computation and Language
1272,23192,23192,Topological Data Analysis and Applications,Topological Data Analysis; Computational Topology; Algorithms; Applications; Visualization,Computational Geometry; Data Structures and Algorithms; Discrete Mathematics
1273,23202,23202,Regular Transformations,transducers; automata with outputs; transformations,Databases; Formal Languages and Automata Theory; Logic in Computer Science
1274,23211,23211,Scalable Data Structures,Data structures; algorithms; computational models; big data; parallel computation,Data Structures and Algorithms; Information Retrieval
1275,23212,23212,Designing the Human-Machine Symbiosis,Embodiment; mobile computing; wearables; bodily extensions,Human-Computer Interaction
1276,23221,23221,Computational Geometry,combinatorics; algorithms; geometric computing; uncertainty; reconfiguration,Computational Geometry; Data Structures and Algorithms; Discrete Mathematics
1277,23222,23222,Novel Scenarios for the Wireless Internet of Things,Internet of X Things; Backscatter Communication,Emerging Technologies; Other Computer Science
1278,23241,23241,Scalable Analysis of Probabilistic Models and Programs,Probabilistic Inference; Probabilistic Programs; Probabilistic Planning; Probabilistic Model Checking; Model Counting,Artificial Intelligence; Logic in Computer Science; Programming Languages
1279,23242,23242,Privacy Protection of Automated and Self-Driving Vehicles,Automotive Security and Privacy; Privacy and Data Protection,Artificial Intelligence; Computers and Society; Cryptography and Security
1280,23251,23251,Challenges in Benchmarking Optimization Heuristics,benchmarking; optimization; real-world applications; design of search heuristics; understanding problem complexity,Data Structures and Algorithms; Neural and Evolutionary Computing; Performance
1281,23252,23252,Inclusive Data Visualization,Accessibility; Data Visualization; Human-Computer Interaction; Human-Data Interaction,Artificial Intelligence; Graphics; Human-Computer Interaction
1282,23261,23261,SAT Encodings and Beyond,propositional satisfiability; problem formulation; lower and upper bounds; constraint propagation; symmetry breaking,Computational Complexity; Data Structures and Algorithms; Logic in Computer Science
1283,23271,23271,Human in the (Process) Mines,Process mining; human in the loop; visual analytics,Artificial Intelligence; Human-Computer Interaction; Other Computer Science
1284,23272,23272,Epistemic and Topological Reasoning in Distributed Systems,distributed systems; epistemic logic; combinatorial topology,Distributed / Parallel / and Cluster Computing; Logic in Computer Science; Multiagent Systems
1285,23281,23281,Theoretical Advances and Emerging Applications in Abstract Interpretation,Abstract Interpretation; Abstract domains; Static program Analysis; Program verification; Program semantics,Logic in Computer Science; Programming Languages; Software Engineering
1286,23291,23291,Parameterized Approximation: Algorithms and Hardness,Combinatorial Optimization; Approximation Algorithms; Parameterized Complexity; Hardness of Approximation,Computational Complexity; Data Structures and Algorithms; Discrete Mathematics
1287,23292,23292,SportsHCI,Embodiment; mobile computing; wearables,Human-Computer Interaction
1288,23301,23301,Computational Proteomics,proteomics; bioinformatics; machine learning; therapeutics; mass spectrometry,Artificial Intelligence; Machine Learning; Other Computer Science
1289,23302,23302,Software Architecture and Machine Learning,Machine Learning; Software Architecture; ML for Software Architecture; Architecting ML systems.,Machine Learning; Software Engineering
1290,23331,23331,Recent Trends in Graph Decomposition,experimental algorithmics; parallel algorithms; combinatorial optimization,Data Structures and Algorithms; Distributed / Parallel / and Cluster Computing
1291,23332,23332,Synergizing Theory and Practice of Automated Algorithm Design for Optimization,automated algorithm design; hyper-parameter tuning; parameter control; heuristic optimization; black-box optimization,Machine Learning; Neural and Evolutionary Computing
1292,23341,23341,Functionally Safe Multi-Core Systems,EDA and Micro-Architectures; Safety-Critical Applications; Middleware; Multi-core,Hardware Architecture; Other Computer Science
1293,23342,23342,Computational Geometry of Earth System Analysis,efficient algorithms; geometric algorithms; event detection; interpolation methods; sensor placement,Computational Geometry; Data Structures and Algorithms
1294,23351,23351,Algorithms and Complexity for Continuous Problems,Tractability Analysis; Computational Stochastics; Infinite-Variate Problems; Quasi-Monte Carlo Methods; Sampling,Computational Complexity; Data Structures and Algorithms; Numerical Analysis
1295,23352,23352,"Integrating HPC, AI, and Workflows for Scientific Data Analysis",Scientific Workflows; High Performance Computing; Machine Learning; Scientific Data Analysis; Big Data,Computational Engineering / Finance / and Science; Distributed / Parallel / and Cluster Computing; Machine Learning
1296,23361,23361,Multiobjective Optimization on a Budget,decision making; expensive optimization; few-shot learning; evolutionary algorithms; simulation optimization,Machine Learning; Neural and Evolutionary Computing; Systems and Control
1297,23362,23362,Decision-Making Techniques for Smart Semiconductor Manufacturing,Modeling; Simulation; Smart Manufacturing; Analytics; Semiconductor Manufacturing,Multiagent Systems; Performance; Systems and Control
1298,23371,23371,Roadmap for Responsible Robotics,Robotics; Responsibility; Trust; Fairness; Predictability; Understandability; Ethics,Artificial Intelligence; Computers and Society; Robotics
1299,23372,23372,Human-Centered Approaches for Provenance in Automated Data Science,Automation; Machine Learning; Visualization; Human-Centered Design; Provenance,Graphics; Human-Computer Interaction; Machine Learning
1300,23381,23381,Visualization and the Humanities: Towards a Shared Research Agenda,Humanities; Visualization; Digital Humanities; Methodology; Research program,Computation and Language; Graphics; Human-Computer Interaction
1301,23391,23391,The Futures of Reactive Synthesis,Reactive synthesis; program synthesis; Temporal synthesis; Program verification,Artificial Intelligence; Formal Languages and Automata Theory; Programming Languages
1302,23401,23401,"Automated Mathematics: Integrating Proofs, Algorithms and Data",mathematical knowledge management; mathematical software; formalized mathematics; computer algebra; databases of mathematical structures,Databases; Logic in Computer Science; Mathematical Software
1303,23411,23411,Accountable Software Systems,accountability; autonomous systems; decision making,Computers and Society; Multiagent Systems; Other Computer Science
1304,23412,23412,Formal Methods for Correct Persistent Programming,non-volatile-memory; persistency; verification; formal methods; concurrency,Distributed / Parallel / and Cluster Computing; Programming Languages
1305,23421,23421,Quantum Cryptanalysis,Cryptanalysis; post-quantum cryptography; quantum algorithms; quantum resource estimation; computational algebra,Cryptography and Security; Data Structures and Algorithms; Emerging Technologies
1306,23422,23422,"Graph Algorithms: Cuts, Flows, and Network Design",graph algorithm; approximation; maximum flow; minimum cut; network design,Data Structures and Algorithms
1307,23431,23431,Network Attack Detection and Defense – AI-Powered Threats and Responses,cybersecurity; machine learning; artificial intelligence; intrusion detection,Artificial Intelligence; Cryptography and Security; Networking and Internet Architecture
1308,23432,23432,Edge-AI: Identifying Key Enablers in Edge Intelligence,Edge Computing; Cloud Computing; Edge Intelligence,Artificial Intelligence; Distributed / Parallel / and Cluster Computing; Networking and Internet Architecture
1309,23441,23441,Ensuring the Reliability and Robustness of Database Management Systems,database testing; database reliability; database benchmarking,Databases; Performance; Software Engineering
1310,23442,23442,Approaches and Applications of Inductive Programming,Interpretable Machine Learning; Neuro-symbolic AI; Explainable AI; Human-like Machine Learning; Inductive Logic Programming,Artificial Intelligence; Human-Computer Interaction; Machine Learning
1311,23451,23451,Visualization of Biomedical Data – Shaping the Future and Building Bridges,Visualization; Interdisciplinary; Biology; Computational biology; Medicine,Graphics; Machine Learning; Other Computer Science
1312,23452,23452,Human-AI Interaction for Work,human-AI interaction; future of work,Human-Computer Interaction
1313,23461,23461,Space and Artificial Intelligence,artificial intelligence; space; machine learning; space operations; earth observation,Artificial Intelligence; Machine Learning
1314,23462,23462,Defining and Fortifying Against Cognitive Vulnerabilities in Social Engineering,HCI; Social Engineering Attacks; Cognitive Security; Sensors,Computers and Society; Human-Computer Interaction
1315,23471,23471,The Next Generation of Deduction Systems: From Composition to Compositionality,deduction; logic; automated reasoning; compositionality; artificial intelligence,Artificial Intelligence; Logic in Computer Science; Symbolic Computation
1316,23481,23481,MAD: Microarchitectural Attacks and Defenses,microarchitectural attacks; hardware-software co-design for security; security architectures; side-channel analysis,Cryptography and Security; Hardware Architecture; Programming Languages
1317,23482,23482,Social XR: The Future of Communication and Collaboration,Immersive Technology; Social Extended Reality; 3D Capture and Modelling; Multisensory Experiences; Digital Proxemics,Human-Computer Interaction
1318,23491,23491,Scalable Graph Mining and Learning,Graph mining; graph machine learning; (hyper)graph and network algorithms; high-performance computing for graphs; algorithm engineering for graphs,Data Structures and Algorithms; Distributed / Parallel / and Cluster Computing; Machine Learning
1319,23492,23492,Model Learning for Improved Trustworthiness in Autonomous Systems,Autonomous Systems; Machine Learning; Artificial Intelligence; Formal Methods; Automata Learning; Software Evolution; Trust; Technology Acceptance; Safety; Self-Adaptive Systems; Cyber-physical Systems; Safety-critical Systems,Computers and Society; Logic in Computer Science; Machine Learning
1320,24021,24021,From Proofs to Computation in Geometric Logic and Generalizations,geometric logic; constructivisation; automated theorem proving; proof theory; categorical semantics,Logic in Computer Science
1321,24031,24031,"Fusing Causality, Reasoning, and Learning for Fault Management and Diagnosis",Integrative AI; Diagnosis; Fault Detection and Management; Cyber-Physical Systems; Model-Based Reasoning,Artificial Intelligence; Machine Learning
1322,24032,24032,"Representation, Provenance, and Explanations in Database Theory and Logic",Provenance; Factorized Databases; Shapley values; Database Theory; Computational Complexity,Data Structures and Algorithms; Databases; Logic in Computer Science
1323,24041,24041,Symmetric Cryptography,symmetric cryptography; (quantum) cryptanalysis; provable security,Cryptography and Security
1324,24042,24042,The Emerging Issues in Bioimaging AI Publications and Research,artificial intelligence; publication ethics; bioimaging; trustworthy AI; open source,Artificial Intelligence; Computer Vision and Pattern Recognition; Machine Learning
1325,24051,24051,Next Generation Protocols for Heterogeneous Systems,behavioral types; session types; communication; concurrency; distribution,Programming Languages
1326,24052,24052,Reviewer No. 2: Old and New Problems in Peer Review,peer review; diversity; natural language processing; incentives,Artificial Intelligence; Computation and Language; Machine Learning
1327,24061,24061,Are Knowledge Graphs Ready for the Real World? Challenges and Perspective,Semantic Data Integration; Federated Query Processing; Programming Paradigms for Knowledge Graphs; Intelligent Knowledge Graph Management; Access Control and Privacy,Artificial Intelligence; Databases; Programming Languages
1328,24062,24062,"Beyond-Planar Graphs: Models, Structures and Geometric Representations",Graph drawing; Graph algorithm; Graph theory; Combinatorial geometry; Network visualization,Computational Geometry; Data Structures and Algorithms; Discrete Mathematics
1329,24071,24071,Safety Assurance for Autonomous Mobility,autonomy; formal methods; automotive; railway; aerospace,Artificial Intelligence; Logic in Computer Science; Systems and Control
1330,24072,24072,Triangulations in Geometry and Topology,Triangulations; Computational Geometry; Geometric Topology,Computational Geometry; Data Structures and Algorithms; Discrete Mathematics
1331,24081,24081,Computational Approaches to Strategy and Tactics in Sports,sports; machine learning; spatio-temporal data; explainability,Artificial Intelligence
1332,24082,24082,AI for Social Good,artificial intelligence; machine learning; social good; non-governmental organizations; interdisciplinary,Artificial Intelligence; Computers and Society; Machine Learning
1333,24091,24091,Reflections on Pandemic Visualization,Data Visualization; Epidemiology; Graph Visualization; Visual Analytics; Social Network Analysis; Complex Systems; Geographic Networks; Modelling,Data Structures and Algorithms; Human-Computer Interaction; Other Computer Science
1334,24092,24092,Applied and Combinatorial Topology,Applied Topology; Topological Data Analysis; Discrete Morse Theory; Combinatorial Topology; Statistics,Computational Geometry; Data Structures and Algorithms; Discrete Mathematics
